DATE,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,ORG_CODE,ORG_NAME,ORG_TYPE,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE,SICKNESS_ABSENCE_RATE_PERCENT
31/12/2024,Y56,London,QRV,North West London,R1K,London North West University Healthcare NHS Trust,Acute,13392.28798,277670.77804,4.82
31/12/2024,Y56,London,QRV,North West London,RAN,Royal National Orthopaedic Hospital NHS Trust,Acute,2496.8948,52840.53558,4.73
31/12/2024,Y56,London,QRV,North West London,RAS,Hillingdon Hospitals NHS Foundation Trust,Acute,6382.68277,109087.10921,5.85
31/12/2024,Y56,London,QRV,North West London,RKL,West London NHS Trust,Mental Health,9017.69137,168153.14887,5.36
31/12/2024,Y56,London,QRV,North West London,RPY,Royal Marsden NHS Foundation Trust,Acute,6641.47276,143626.88132,4.62
31/12/2024,Y56,London,QRV,North West London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Acute,9128.40994,221219.69075,4.13
31/12/2024,Y56,London,QRV,North West London,RYJ,Imperial College Healthcare NHS Trust,Acute,19660.917,442065.0853,4.45
31/12/2024,Y56,London,QRV,North West London,RYX,Central London Community Healthcare NHS Trust,Community Provider Trust,8305.82933,147453.64334,5.63
31/12/2024,Y56,London,QWE,South West London,NNV,Your Healthcare,Community Provider Trust,464.03951,12952.35773,3.58
31/12/2024,Y56,London,QWE,South West London,QWE,NHS South West London ICB,Integrated Care Board,633.32668,19047.28444,3.33
31/12/2024,Y56,London,QWE,South West London,RAX,Kingston and Richmond NHS Foundation Trust,Acute,6967.58805,137930.92651,5.05
31/12/2024,Y56,London,QWE,South West London,RJ6,Croydon Health Services NHS Trust,Acute,8427.5027,137888.3252,6.11
31/12/2024,Y56,London,QWE,South West London,RJ7,St George's University Hospitals NHS Foundation Trust,Acute,15903.34922,313772.06119,5.07
31/12/2024,Y56,London,QWE,South West London,RQY,South West London and St George's Mental Health NHS Trust,Mental Health,4536.48855,92122.4395,4.92
31/12/2024,Y56,London,QWE,South West London,RVR,Epsom and St Helier University Hospitals NHS Trust,Acute,11561.52526,202410.81961,5.71
31/12/2024,Y58,South West,QJK,Devon,NR5,Livewell Southwest,Community Provider Trust,4916.47569,78358.58944,6.27
31/12/2024,Y58,South West,QJK,Devon,QJK,NHS Devon ICB,Integrated Care Board,482.62745,12048.60929,4.01
31/12/2024,Y58,South West,QJK,Devon,RA9,Torbay and South Devon NHS Foundation Trust,Acute,10167.19106,193787.02215,5.25
31/12/2024,Y58,South West,QJK,Devon,RH8,Royal Devon University Healthcare NHS Foundation Trust,Acute,20159.78472,374862.26589,5.38
31/12/2024,Y58,South West,QJK,Devon,RK9,University Hospitals Plymouth NHS Trust,Acute,19951.49927,315727.53756,6.32
31/12/2024,Y58,South West,QJK,Devon,RWV,Devon Partnership NHS Trust,Mental Health,7331.07572,109652.51853,6.69
31/12/2024,Y58,South West,QJK,Devon,RYF,South Western Ambulance Service NHS Foundation Trust,Ambulance,10279.40366,165917.6019,6.2
31/12/2024,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",AXG,Wiltshire Health and Care,Community Provider Trust,2171.94867,33910.15189,6.41
31/12/2024,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB",Integrated Care Board,379.11333,10954.06639,3.46
31/12/2024,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",RD1,Royal United Hospitals Bath NHS Foundation Trust,Acute,9132.88021,183483.41904,4.98
31/12/2024,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",RN3,Great Western Hospitals NHS Foundation Trust,Acute,8161.61107,163903.58582,4.98
31/12/2024,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",RNZ,Salisbury NHS Foundation Trust,Acute,5377.50669,126904.76657,4.24
31/12/2024,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",RVN,Avon and Wiltshire Mental Health Partnership NHS Trust,Mental Health,7467.47409,144723.44294,5.16
31/12/2024,Y58,South West,QR1,Gloucestershire,QR1,NHS Gloucestershire ICB,Integrated Care Board,360.55004,12014.53334,3.0
31/12/2024,Y58,South West,QR1,Gloucestershire,RTE,Gloucestershire Hospitals NHS Foundation Trust,Acute,12766.84772,276578.19238,4.62
31/12/2024,Y58,South West,QR1,Gloucestershire,RTQ,Gloucestershire Health and Care NHS Foundation Trust,Mental Health,7196.66164,132069.52809,5.45
31/12/2024,Y58,South West,QSL,Somerset,QSL,NHS Somerset ICB,Integrated Care Board,497.81332000000003,9447.45467,5.27
31/12/2024,Y58,South West,QSL,Somerset,RH5,Somerset NHS Foundation Trust,Acute,21457.52927,374793.92012,5.73
31/12/2024,Y58,South West,QT6,Cornwall and the Isles of Scilly,AWK,Smile Together Dental CIC,Community Provider Trust,128.68665,2791.2332300000003,4.61
31/12/2024,Y58,South West,QT6,Cornwall and the Isles of Scilly,QT6,NHS Cornwall and the Isles of Scilly ICB,Integrated Care Board,324.98384,8552.64818,3.8
31/12/2024,Y58,South West,QT6,Cornwall and the Isles of Scilly,REF,Royal Cornwall Hospitals NHS Trust,Acute,11528.02548,214017.6273,5.39
31/12/2024,Y58,South West,QT6,Cornwall and the Isles of Scilly,RJ8,Cornwall Partnership NHS Foundation Trust,Mental Health,10042.91691,134787.47655,7.45
31/12/2024,Y58,South West,QUY,"Bristol, North Somerset and South Gloucestershire",NLX,Sirona Care and Health,Community Provider Trust,5943.96799,90875.47192,6.54
31/12/2024,Y58,South West,QUY,"Bristol, North Somerset and South Gloucestershire",QUY,"NHS Bristol, North Somerset and South Gloucestershire ICB",Integrated Care Board,461.14660000000003,12577.36337,3.67
31/12/2024,Y58,South West,QUY,"Bristol, North Somerset and South Gloucestershire",RA7,University Hospitals Bristol and Weston NHS Foundation Trust,Acute,17957.54146,382005.53577,4.7
31/12/2024,Y58,South West,QUY,"Bristol, North Somerset and South Gloucestershire",RVJ,North Bristol NHS Trust,Acute,15841.86131,295415.42033,5.36
31/12/2024,Y58,South West,QVV,Dorset,QVV,NHS Dorset ICB,Integrated Care Board,423.50665,13576.89452,3.12
31/12/2024,Y58,South West,QVV,Dorset,R0D,University Hospitals Dorset NHS Foundation Trust,Acute,15371.7452,278772.52689,5.51
31/12/2024,Y58,South West,QVV,Dorset,RBD,Dorset County Hospital NHS Foundation Trust,Acute,5222.67854,105224.86746,4.96
31/12/2024,Y58,South West,QVV,Dorset,RDY,Dorset Healthcare University NHS Foundation Trust,Mental Health,10538.69134,179382.90529,5.87
31/12/2024,Y59,South East,QKS,Kent and Medway,NQ7,Medway Community Healthcare,Community Provider Trust,1714.45847,35623.51789,4.81
31/12/2024,Y59,South East,QKS,Kent and Medway,QKS,NHS Kent and Medway ICB,Integrated Care Board,560.56657,18579.69497,3.02
31/12/2024,Y59,South East,QKS,Kent and Medway,RN7,Dartford and Gravesham NHS Trust,Acute,5527.99451,127845.02353,4.32
31/12/2024,Y59,South East,QKS,Kent and Medway,RPA,Medway NHS Foundation Trust,Acute,8673.69415,159145.25619,5.45
31/12/2024,Y59,South East,QKS,Kent and Medway,RVV,East Kent Hospitals University NHS Foundation Trust,Acute,17792.31908,327627.1356,5.43
31/12/2024,Y59,South East,QKS,Kent and Medway,RWF,Maidstone and Tunbridge Wells NHS Trust,Acute,10975.5531,240377.49654,4.57
31/12/2024,Y59,South East,QKS,Kent and Medway,RXY,Kent and Medway NHS and Social Care Partnership Trust,Mental Health,5557.61624,109920.3116,5.06
31/12/2024,Y59,South East,QKS,Kent and Medway,RYY,Kent Community Health NHS Foundation Trust,Community Provider Trust,7214.13554,140831.81125,5.12
31/12/2024,Y59,South East,QNQ,Frimley,QNQ,NHS Frimley ICB,Integrated Care Board,239.90666,11272.81619,2.13
31/12/2024,Y59,South East,QNQ,Frimley,RDU,Frimley Health NHS Foundation Trust,Acute,11294.00108,326822.0014,3.46
31/12/2024,Y59,South East,QNQ,Frimley,RWX,Berkshire Healthcare NHS Foundation Trust,Mental Health,6894.31755,147743.88971,4.67
31/12/2024,Y59,South East,QNX,Sussex,QNX,NHS Sussex ICB,Integrated Care Board,1589.0264,23354.15149,6.8
31/12/2024,Y59,South East,QNX,Sussex,RDR,Sussex Community NHS Foundation Trust,Community Provider Trust,8734.01973,148519.46416,5.88
31/12/2024,Y59,South East,QNX,Sussex,RPC,Queen Victoria Hospital NHS Foundation Trust,Acute,1504.37054,32301.89143,4.66
31/12/2024,Y59,South East,QNX,Sussex,RX2,Sussex Partnership NHS Foundation Trust,Mental Health,8619.89228,152212.08643,5.66
31/12/2024,Y59,South East,QNX,Sussex,RXC,East Sussex Healthcare NHS Trust,Acute,13967.04968,237786.05859,5.87
31/12/2024,Y59,South East,QNX,Sussex,RYD,South East Coast Ambulance Service NHS Foundation Trust,Ambulance,11091.92243,143338.76756,7.74
31/12/2024,Y59,South East,QNX,Sussex,RYR,University Hospitals Sussex NHS Foundation Trust,Acute,26337.56271,487397.52473,5.4
31/12/2024,Y59,South East,QRL,Hampshire and Isle of Wight,QRL,NHS Hampshire and Isle of Wight ICB,Integrated Care Board,882.15553,22594.73726,3.9
31/12/2024,Y59,South East,QRL,Hampshire and Isle of Wight,R1F,Isle of Wight NHS Trust,Acute,5019.28134,84963.13754,5.91
31/12/2024,Y59,South East,QRL,Hampshire and Isle of Wight,RHM,University Hospital Southampton NHS Foundation Trust,Acute,16837.40165,397488.33979,4.24
31/12/2024,Y59,South East,QRL,Hampshire and Isle of Wight,RHU,Portsmouth Hospitals University NHS Trust,Acute,13320.03949,253211.63471,5.26
31/12/2024,Y59,South East,QRL,Hampshire and Isle of Wight,RN5,Hampshire Hospitals NHS Foundation Trust,Acute,11639.711800000001,227864.41658,5.11
31/12/2024,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Mental Health,21374.66554,357913.41198,5.97
31/12/2024,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB",Integrated Care Board,362.72007,12735.54719,2.85
31/12/2024,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",RHW,Royal Berkshire NHS Foundation Trust,Acute,8108.92432,188076.40257,4.31
31/12/2024,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",RNU,Oxford Health NHS Foundation Trust,Mental Health,9988.75976,198710.40806,5.03
31/12/2024,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",RTH,Oxford University Hospitals NHS Foundation Trust,Acute,19649.88409,428606.93991,4.58
31/12/2024,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",RXQ,Buckinghamshire Healthcare NHS Trust,Acute,8437.49754,198825.84766,4.24
31/12/2024,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",RYE,South Central Ambulance Service NHS Foundation Trust,Ambulance,11001.56106,133114.27984,8.26
31/12/2024,Y59,South East,QXU,Surrey Heartlands,AQG,Procare Health Ltd,Community Provider Trust,152.1,2432.11651,6.25
31/12/2024,Y59,South East,QXU,Surrey Heartlands,NDJ,First Community Health and Care CIC,Community Provider Trust,415.64048,14069.08608,2.95
31/12/2024,Y59,South East,QXU,Surrey Heartlands,NTV,CSH Surrey,Community Provider Trust,1396.27825,25679.334170000002,5.44
31/12/2024,Y59,South East,QXU,Surrey Heartlands,QXU,NHS Surrey Heartlands ICB,Integrated Care Board,667.77999,16478.80111,4.05
31/12/2024,Y59,South East,QXU,Surrey Heartlands,RA2,Royal Surrey County Hospital NHS Foundation Trust,Acute,5552.37864,152822.5945,3.63
31/12/2024,Y59,South East,QXU,Surrey Heartlands,RTK,Ashford and St. Peter's Hospitals NHS Foundation Trust,Acute,5543.21655,147564.23826,3.76
31/12/2024,Y59,South East,QXU,Surrey Heartlands,RTP,Surrey and Sussex Healthcare NHS Trust,Acute,7574.71282,149295.01154,5.07
31/12/2024,Y59,South East,QXU,Surrey Heartlands,RXX,Surrey and Borders Partnership NHS Foundation Trust,Mental Health,4315.20848,99362.95922,4.34
31/12/2024,Y60,Midlands,QGH,Herefordshire and Worcestershire,QGH,NHS Herefordshire and Worcestershire ICB,Integrated Care Board,366.45342,10085.47428,3.63
31/12/2024,Y60,Midlands,QGH,Herefordshire and Worcestershire,R1A,Herefordshire and Worcestershire Health and Care NHS Trust,Community Provider Trust,9382.60523,129809.55961,7.23
31/12/2024,Y60,Midlands,QGH,Herefordshire and Worcestershire,RLQ,Wye Valley NHS Trust,Acute,7253.42629,115925.48645,6.26
31/12/2024,Y60,Midlands,QGH,Herefordshire and Worcestershire,RWP,Worcestershire Acute Hospitals NHS Trust,Acute,12657.81864,214566.38683,5.9
31/12/2024,Y60,Midlands,QHL,Birmingham and Solihull,QHL,NHS Birmingham and Solihull ICB,Integrated Care Board,1025.38027,16286.81758,6.3
31/12/2024,Y60,Midlands,QHL,Birmingham and Solihull,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Acute,11267.869,196694.04599,5.73
31/12/2024,Y60,Midlands,QHL,Birmingham and Solihull,RRJ,Royal Orthopaedic Hospital NHS Foundation Trust,Acute,2718.10754,40148.68065,6.77
31/12/2024,Y60,Midlands,QHL,Birmingham and Solihull,RRK,University Hospitals Birmingham NHS Foundation Trust,Acute,46796.21434,720636.32496,6.49
31/12/2024,Y60,Midlands,QHL,Birmingham and Solihull,RXK,Sandwell and West Birmingham Hospitals NHS Trust,Acute,14642.94212,225682.01545,6.49
31/12/2024,Y60,Midlands,QHL,Birmingham and Solihull,RXT,Birmingham and Solihull Mental Health NHS Foundation Trust,Mental Health,10026.72319,150600.49138,6.66
31/12/2024,Y60,Midlands,QHL,Birmingham and Solihull,RYW,Birmingham Community Healthcare NHS Foundation Trust,Community Provider Trust,9715.59602,145362.88887,6.68
31/12/2024,Y60,Midlands,QJ2,Derby and Derbyshire,QJ2,NHS Derby and Derbyshire ICB,Integrated Care Board,596.97346,14031.67104,4.25
31/12/2024,Y60,Midlands,QJ2,Derby and Derbyshire,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Acute,9097.35044,143222.276,6.35
31/12/2024,Y60,Midlands,QJ2,Derby and Derbyshire,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Acute,26009.18637,405183.51795,6.42
31/12/2024,Y60,Midlands,QJ2,Derby and Derbyshire,RXM,Derbyshire Healthcare NHS Foundation Trust,Mental Health,5915.64702,92862.01249,6.37
31/12/2024,Y60,Midlands,QJ2,Derby and Derbyshire,RY8,Derbyshire Community Health Services NHS Foundation Trust,Community Provider Trust,8139.98625,117487.495,6.93
31/12/2024,Y60,Midlands,QJM,Lincolnshire,QJM,NHS Lincolnshire ICB,Integrated Care Board,414.28001,11136.8822,3.72
31/12/2024,Y60,Midlands,QJM,Lincolnshire,RP7,Lincolnshire Partnership NHS Foundation Trust,Mental Health,5377.28396,85642.97361,6.28
31/12/2024,Y60,Midlands,QJM,Lincolnshire,RWD,United Lincolnshire Teaching Hospitals NHS Trust,Acute,16637.89601,277851.30361,5.99
31/12/2024,Y60,Midlands,QJM,Lincolnshire,RY5,Lincolnshire Community Health Services NHS Trust,Community Provider Trust,3690.13401,62062.37028,5.95
31/12/2024,Y60,Midlands,QK1,"Leicester, Leicestershire and Rutland",QK1,"NHS Leicester, Leicestershire and Rutland ICB",Integrated Care Board,185.62,8844.85256,2.1
31/12/2024,Y60,Midlands,QK1,"Leicester, Leicestershire and Rutland",RT5,Leicestershire Partnership NHS Trust,Mental Health,11231.33397,188799.66524,5.95
31/12/2024,Y60,Midlands,QK1,"Leicester, Leicestershire and Rutland",RWE,University Hospitals of Leicester NHS Trust,Acute,29371.84605,540095.20625,5.44
31/12/2024,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,QNC,NHS Staffordshire and Stoke-on-Trent ICB,Integrated Care Board,329.7233,8922.05888,3.7
31/12/2024,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Acute,21348.34717,359688.45318,5.94
31/12/2024,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RLY,North Staffordshire Combined Healthcare NHS Trust,Mental Health,3865.43142,54778.48161,7.06
31/12/2024,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RRE,Midlands Partnership University NHS Foundation Trust,Mental Health,18805.13161,292792.28128,6.42
31/12/2024,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",QOC,"NHS Shropshire, Telford and Wrekin ICB",Integrated Care Board,506.7201,13013.3413,3.89
31/12/2024,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",R1D,Shropshire Community Health NHS Trust,Community Provider Trust,2868.61966,50304.11425,5.7
31/12/2024,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Acute,2848.26744,48945.32334,5.82
31/12/2024,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RXW,Shrewsbury and Telford Hospital NHS Trust,Acute,13400.74007,223592.20806,5.99
31/12/2024,Y60,Midlands,QPM,Northamptonshire,QPM,NHS Northamptonshire ICB,Integrated Care Board,344.59456,5558.29441,6.2
31/12/2024,Y60,Midlands,QPM,Northamptonshire,RNQ,Kettering General Hospital NHS Foundation Trust,Acute,7499.30403,142167.36176,5.27
31/12/2024,Y60,Midlands,QPM,Northamptonshire,RNS,Northampton General Hospital NHS Trust,Acute,10832.396,181485.00066,5.97
31/12/2024,Y60,Midlands,QPM,Northamptonshire,RP1,Northamptonshire Healthcare NHS Foundation Trust,Mental Health,8860.57846,137669.45487,6.44
31/12/2024,Y60,Midlands,QT1,Nottingham and Nottinghamshire,NR3,Nottingham Citycare Partnership,Community Provider Trust,2033.46947,30556.0904,6.65
31/12/2024,Y60,Midlands,QT1,Nottingham and Nottinghamshire,QT1,NHS Nottingham and Nottinghamshire ICB,Integrated Care Board,519.64,17688.59712,2.94
31/12/2024,Y60,Midlands,QT1,Nottingham and Nottinghamshire,RHA,Nottinghamshire Healthcare NHS Foundation Trust,Mental Health,20133.52716,262939.87818,7.66
31/12/2024,Y60,Midlands,QT1,Nottingham and Nottinghamshire,RK5,Sherwood Forest Hospitals NHS Foundation Trust,Acute,10887.0647,171664.21378,6.34
31/12/2024,Y60,Midlands,QT1,Nottingham and Nottinghamshire,RX1,Nottingham University Hospitals NHS Trust,Acute,32376.90298,566750.2757,5.71
31/12/2024,Y60,Midlands,QT1,Nottingham and Nottinghamshire,RX9,East Midlands Ambulance Service NHS Trust,Ambulance,12343.1839,136196.62407,9.06
31/12/2024,Y60,Midlands,QUA,Black Country,QUA,NHS Black Country ICB,Integrated Care Board,602.16651,15199.74507,3.96
31/12/2024,Y60,Midlands,QUA,Black Country,RBK,Walsall Healthcare NHS Trust,Acute,10776.85459,142306.73166,7.57
31/12/2024,Y60,Midlands,QUA,Black Country,RL4,Royal Wolverhampton NHS Trust,Acute,18908.03397,323417.91349,5.85
31/12/2024,Y60,Midlands,QUA,Black Country,RNA,Dudley Group NHS Foundation Trust,Acute,10988.86498,181793.44692,6.04
31/12/2024,Y60,Midlands,QUA,Black Country,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Ambulance,11974.671919999999,204664.23234000002,5.85
31/12/2024,Y60,Midlands,QUA,Black Country,TAJ,Black Country Healthcare NHS Foundation Trust,Mental Health,9232.17,120614.39655,7.65
31/12/2024,Y60,Midlands,QWU,Coventry and Warwickshire,QWU,NHS Coventry and Warwickshire ICB,Integrated Care Board,389.1529,11076.56153,3.51
31/12/2024,Y60,Midlands,QWU,Coventry and Warwickshire,RJC,South Warwickshire University NHS Foundation Trust,Acute,9770.52854,156957.3917,6.22
31/12/2024,Y60,Midlands,QWU,Coventry and Warwickshire,RKB,University Hospitals Coventry and Warwickshire NHS Trust,Acute,21353.07894,303772.47946,7.03
31/12/2024,Y60,Midlands,QWU,Coventry and Warwickshire,RLT,George Eliot Hospital NHS Trust,Acute,5785.66923,90418.53037,6.4
31/12/2024,Y60,Midlands,QWU,Coventry and Warwickshire,RYG,Coventry and Warwickshire Partnership NHS Trust,Mental Health,7433.80558,110566.97073,6.72
31/12/2024,Y61,East of England,QH8,Mid and South Essex,QH8,NHS Mid and South Essex ICB,Integrated Care Board,363.78659,12177.71354,2.99
31/12/2024,Y61,East of England,QH8,Mid and South Essex,R1L,Essex Partnership University NHS Foundation Trust,Mental Health,11449.3784,192003.2137,5.96
31/12/2024,Y61,East of England,QH8,Mid and South Essex,RAJ,Mid and South Essex NHS Foundation Trust,Acute,23991.4829,470860.9904,5.1
31/12/2024,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",NRR,Community Dental Services CIC,Community Provider Trust,508.1751,11182.259750000001,4.54
31/12/2024,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",QHG,"NHS Bedfordshire, Luton and Milton Keynes ICB",Integrated Care Board,471.32702,10957.00208,4.3
31/12/2024,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",RC9,Bedfordshire Hospitals NHS Foundation Trust,Acute,13052.01286,259094.23709,5.04
31/12/2024,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",RD8,Milton Keynes University Hospital NHS Foundation Trust,Acute,6884.26266,122083.05329,5.64
31/12/2024,Y61,East of England,QJG,Suffolk and North East Essex,NQA,Provide,Community Provider Trust,1094.70266,28300.00378,3.87
31/12/2024,Y61,East of England,QJG,Suffolk and North East Essex,QJG,NHS Suffolk and North East Essex ICB,Integrated Care Board,399.37345,14306.73403,2.79
31/12/2024,Y61,East of England,QJG,Suffolk and North East Essex,RDE,East Suffolk and North Essex NHS Foundation Trust,Acute,17066.96481,346379.32977,4.93
